text,text_clean,text_ents
"Ségon-an, di lòrd enstitisyonèl, ka tchenbé li pou éléman ésansyèl di jé démokratik : « li ka konsisté à sézi [[parti politik]] antan ki fòrm politik, èstriktir di lòrgannizasyon di démokrasi-a ».",Ségonan di lòrd enstitisyonèl ka tchenbé li pou éléman ésansyèl di jé démokratik « li ka konsisté à sézi parti politik antan ki fòrm politik èstriktir di lòrgannizasyon di démokrasia »,Ségonan di lòrd enstitisyonèl ka tchenbé li pou éléman ésansyèl di jé démokratik « li ka konsisté à sézi parti_politik antan ki fòrm politik èstriktir di lòrgannizasyon di démokrasia »
"Chimi-a sa roun syans di lanatir-a ki ka étidjé matyèr-a é so transfòrmasyon, é pli présizéman :",Chimia sa roun syans di lanatira ki ka étidjé matyèra é so transfòrmasyon é pli présizéman,Chimia sa roun syans di lanatira ki ka étidjé matyèra é so transfòrmasyon é pli présizéman
"[[Frédéric François Chopin]] (an polonè : [[Fryderyk Franciszek Chopin]] ou versyon antyèrman polonizé [[Szopen]] ; o xixe syèk, grafi Szopę té itilizé an [[Pologn]] an konkirans ké grafi [[Chopin]]) sa roun konpozitò é pyanis virtyoz di asandans franko-polonèz, né an 1810 à [[Żelazowa Wola]], asou téritwar di douché di [[Varsovie]] (atchwèlman an [[Pologn]]), é mò an 1849 à [[Pari]].",Frédéric François Chopin an polonè Fryderyk Franciszek Chopin ou versyon antyèrman polonizé Szopen o xixe syèk grafi Szopę té itilizé an Pologn an konkirans ké grafi Chopin sa roun konpozitò é pyanis virtyoz di asandans frankopolonèz né an à Żelazowa Wola asou téritwar di douché di Varsovie atchwèlman an Pologn é mò an à Pari,Frédéric_François_Chopin an polonè Fryderyk Franciszek Chopin ou versyon antyèrman polonizé Szopen o xixe syèk grafi Szopę té itilizé an Pologn an konkirans ké grafi Chopin sa roun konpozitò é pyanis virtyoz di asandans frankopolonèz né an à Żelazowa Wola asou téritwar di douché di Varsovie atchwèlman an Pologn é mò an à Pari
Lalwa di mouvman di [[Newton]] té énonsé annan so ouvraj Philosophiae naturalis principia mathematica an 1687.,Lalwa di mouvman di Newton té énonsé annan so ouvraj Philosophiae naturalis principia mathematica an,Lalwa di mouvman di Newton té énonsé annan so ouvraj Philosophiae naturalis principia mathematica an
"[[A]] anfèt dé prensip ki à baz-a di grann téyori di [[Newton]] ki konsèrné mouvman-an dé kò, téyori ki nou ka nonmen jòdla mékanik newtonyenn oben òkò mékanik klasik.",A anfèt dé prensip ki à baza di grann téyori di Newton ki konsèrné mouvmanan dé kò téyori ki nou ka nonmen jòdla mékanik newtonyenn oben òkò mékanik klasik,A anfèt dé prensip ki à baza di grann téyori di Newton ki konsèrné mouvmanan dé kò téyori ki nou ka nonmen jòdla mékanik newtonyenn oben òkò mékanik klasik
"[[À]] sa lalwa jénéral di mouvman ki fondé an partikilyé asou di rélativité dé mouvman, [[Newton]] té ajouté lalwa di gravitasyon inivèrsèl-a ka pèrmèt d'entèrprété osi byen chit-a dé kò ki mouvman-an di Lalin-an otour di [[Latè]]-a.",À sa lalwa jénéral di mouvman ki fondé an partikilyé asou di rélativité dé mouvman Newton té ajouté lalwa di gravitasyon inivèrsèla ka pèrmèt dentèrprété osi byen chita dé kò ki mouvmanan di Lalinan otour di Latèa,À sa lalwa jénéral di mouvman ki fondé an partikilyé asou di rélativité dé mouvman Newton té ajouté lalwa di gravitasyon inivèrsèla ka pèrmèt dentèrprété osi byen chita dé kò ki mouvmanan di Lalinan otour di Latèa
"An matématik, roun plan sa roun lòbjè à Dé dimansyon.",An matématik roun plan sa roun lòbjè à Dé dimansyon,An matématik roun plan sa roun lòbjè à Dé dimansyon
"Entchwitivman, li pouvé fika vizwalizé kou roun féy d'épésò [[nil]] ki ka étann so kò à enfini-a.",Entchwitivman li pouvé fika vizwalizé kou roun féy dépésò nil ki ka étann so kò à enfinia,Entchwitivman li pouvé fika vizwalizé kou roun féy dépésò nil ki ka étann so kò à enfinia
Ésansyèl-a di travay fondamantal an jéyométri é an trigonométri ka éfèktchwé so kò an Dé dimansyon kidonk annan roun plan.,Ésansyèla di travay fondamantal an jéyométri é an trigonométri ka éfèktchwé so kò an Dé dimansyon kidonk annan roun plan,Ésansyèla di travay fondamantal an jéyométri é an trigonométri ka éfèktchwé so kò an Dé dimansyon kidonk annan roun plan
Définisyon.,Définisyon,Définisyon
Définisyon aksyomatik.,Définisyon aksyomatik,Définisyon aksyomatik
"An jéyométri klasik, définisyon-an di roun plan sa aksyomatik é ka vizé à idéyalizé rouprézantasyon fizik di sirfas plann (tab, tablo, féy...).",An jéyométri klasik définisyonan di roun plan sa aksyomatik é ka vizé à idéyalizé rouprézantasyon fizik di sirfas plann tab tablo féy,An jéyométri klasik définisyonan di roun plan sa aksyomatik é ka vizé à idéyalizé rouprézantasyon fizik di sirfas plann tab tablo féy
"Nou ka trouvé roun définisyon aksyomatik di plan koté [[Éklid]], bò'd 300 [[lan]] anvan [[Jézi]]-[[Kris]], ki ka défini roun sirfas kou « sa ki gen longò é larjò rounso » é présiz alò annan so définisyon 7: À finisman-an di xixe syèk, aprè dékouvèrt-a dé jéyométri ki pa éklidjenn, roun mouvman ka désiné so kò pou aksyomatizé òkò davantaj jéyométri-a an sasé à vidé li di so kontni ontolojik.",Nou ka trouvé roun définisyon aksyomatik di plan koté Éklid bòd lan anvan JéziKris ki ka défini roun sirfas kou « sa ki gen longò é larjò rounso » é présiz alò annan so définisyon À finismanan di xixe syèk aprè dékouvèrta dé jéyométri ki pa éklidjenn roun mouvman ka désiné so kò pou aksyomatizé òkò davantaj jéyométria an sasé à vidé li di so kontni ontolojik,Nou ka trouvé roun définisyon aksyomatik di plan koté Éklid bòd lan anvan JéziKris ki ka défini roun sirfas kou « sa ki gen longò é larjò rounso » é présiz alò annan so définisyon À finismanan di xixe syèk aprè dékouvèrta dé jéyométri ki pa éklidjenn roun mouvman ka désiné so kò pou aksyomatizé òkò davantaj jéyométria an sasé à vidé li di so kontni ontolojik
"Pronmyé Lagèr mondjal-a sa roun konfli militèr ki ka enpliké annan roun pronmyé tan pwisans éropéyenn-yan é ka étann so kò answit à plizyò kontinan di 1914 à 1918 (byen ki li diplomatikman pèrdouré jouk an 1923 pou péyi-ya konsèrné pa trété-a di [[Lausanne]], dannyé ki té signé, 24 jwiyé 1923).",Pronmyé Lagèr mondjala sa roun konfli militèr ki ka enpliké annan roun pronmyé tan pwisans éropéyennyan é ka étann so kò answit à plizyò kontinan di à byen ki li diplomatikman pèrdouré jouk an pou péyiya konsèrné pa trétéa di Lausanne dannyé ki té signé jwiyé,Pronmyé Lagèr mondjala sa roun konfli militèr ki ka enpliké annan roun pronmyé tan pwisans éropéyennyan é ka étann so kò answit à plizyò kontinan di à byen ki li diplomatikman pèrdouré jouk an pou péyiya konsèrné pa trétéa di Lausanne dannyé ki té signé jwiyé
"Konsidéré kou roun dé évènman markan du xxe syèk, sa lagèr pafwè kalifyé di total té atenn roun léchèl é roun entansité enkonnèt jouk alò.",Konsidéré kou roun dé évènman markan du xxe syèk sa lagèr pafwè kalifyé di total té atenn roun léchèl é roun entansité enkonnèt jouk alò,Konsidéré kou roun dé évènman markan du xxe syèk sa lagèr pafwè kalifyé di total té atenn roun léchèl é roun entansité enkonnèt jouk alò
Fransé-a sa roun lanng endo-éropéyen di fanmi-a dé lanng ronman.,Franséa sa roun lanng endoéropéyen di fanmia dé lanng ronman,Franséa sa roun lanng endoéropéyen di fanmia dé lanng ronman
"Fransé-a fòrmen so kò atè [[Lafrans]] (varyété di lanng-an « lanng d'oyl », ki sa lanng-an di parti sèptantriyonnal-a di péy) é sa jòdla palé asou tout kontinan-yan pa anviron 274 milyon di moun don 212 milyon ka itilizé'l kotidjennman, 76 milyon an étan dé lokitò natif.",Franséa fòrmen so kò atè Lafrans varyété di lanngan « lanng doyl » ki sa lanngan di parti sèptantriyonnala di péy é sa jòdla palé asou tout kontinanyan pa anviron milyon di moun don milyon ka itilizél kotidjennman milyon an étan dé lokitò natif,Franséa fòrmen so kò atè Lafrans varyété di lanngan « lanng doyl » ki sa lanngan di parti sèptantriyonnala di péy é sa jòdla palé asou tout kontinanyan pa anviron milyon di moun don milyon ka itilizél kotidjennman milyon an étan dé lokitò natif
"An 2014, 77 milyon di élèv ké étidjan ka enstrwi yé kò an fransé annan monn-an.",An milyon di élèv ké étidjan ka enstrwi yé kò an fransé annan monnan,An milyon di élèv ké étidjan ka enstrwi yé kò an fransé annan monnan
"Li sa roun dé sis lanng ofisyèl épi roun dé Dé lanng di travay (ké anglé-a) di Lòrgannizasyon dé Nasyonzini, é lanng ofisyèl oben di travay di plizyò lòrgannizasyon entèrnasyonnal oben réjyonnal, don [[Linyon éropéyen]]-an.",Li sa roun dé sis lanng ofisyèl épi roun dé Dé lanng di travay ké angléa di Lòrgannizasyon dé Nasyonzini é lanng ofisyèl oben di travay di plizyò lòrgannizasyon entèrnasyonnal oben réjyonnal don Linyon éropéyenan,Li sa roun dé sis lanng ofisyèl épi roun dé Dé lanng di travay ké angléa di Lòrgannizasyon dé Nasyonzini é lanng ofisyèl oben di travay di plizyò lòrgannizasyon entèrnasyonnal oben réjyonnal don Linyon_éropéyenan
"Apré ki li té à lépòk-a di Ansyen Réjim-an lanng-an dé lakou rwayal ké prensyé, dé tsar di Larisi o Rwè di Lèspagn é di Langlétè an pasan pa prens-ya di Lanlmangn, li ka doumòré roun lanng enpòrtan di diplomasi entèrnasyonnal-a ké anglé-a.",Apré ki li té à lépòka di Ansyen Réjiman lanngan dé lakou rwayal ké prensyé dé tsar di Larisi o Rwè di Lèspagn é di Langlétè an pasan pa prensya di Lanlmangn li ka doumòré roun lanng enpòrtan di diplomasi entèrnasyonnala ké angléa,Apré ki li té à lépòka di Ansyen Réjiman lanngan dé lakou rwayal ké prensyé dé tsar di Larisi o Rwè di Lèspagn é di Langlétè an pasan pa prensya di Lanlmangn li ka doumòré roun lanng enpòrtan di diplomasi entèrnasyonnala ké angléa
Lorijin : vokabilèr ké étimoloji.,Lorijin vokabilèr ké étimoloji,Lorijin vokabilèr ké étimoloji
Fòrmasyon di fransé.,Fòrmasyon di fransé,Fòrmasyon di fransé
Majorité-a di fon lègsikal fransé ka provini di laten (antan ki lanng-manman) oben sa konstrwi à partir dé rakaba gréko-laten.,Majoritéa di fon lègsikal fransé ka provini di laten antan ki lanngmanman oben sa konstrwi à partir dé rakaba grékolaten,Majoritéa di fon lègsikal fransé ka provini di laten antan ki lanngmanman oben sa konstrwi à partir dé rakaba grékolaten
"Rounlo tèrm ka posédé roun doublon di menm étimoloji, roun ki évoliyé atravè syèk-ya à partir di laten popilèr tandi ki ròt-a sa anprenté dirègman o laten klasik : métier/ministère, façon/faction, raide/rigide, froid/frigide, frêle/fragile, rançon/rédemption, raison/ration, poison/potion, chance/cadence, etc.",Rounlo tèrm ka posédé roun doublon di menm étimoloji roun ki évoliyé atravè syèkya à partir di laten popilèr tandi ki ròta sa anprenté dirègman o laten klasik métierministère façonfaction raiderigide froidfrigide frêlefragile rançonrédemption raisonration poisonpotion chancecadence etc,Rounlo tèrm ka posédé roun doublon di menm étimoloji roun ki évoliyé atravè syèkya à partir di laten popilèr tandi ki ròta sa anprenté dirègman o laten klasik métierministère façonfaction raiderigide froidfrigide frêlefragile rançonrédemption raisonration poisonpotion chancecadence etc
"Souvan lenvansyon-an di mo à partir di mo byen fransé ka pasé pa roun lanpren à so fòrm an laten klasik : mère/maternel, frère/fraternel, cheveu/capillaire, foi/fidèle, [[œil]]/oculaire, sûr/sécurité, siècle/séculaire, etc.. Listwè.",Souvan lenvansyonan di mo à partir di mo byen fransé ka pasé pa roun lanpren à so fòrm an laten klasik mèrematernel frèrefraternel cheveucapillaire foifidèle œiloculaire sûrsécurité siècleséculaire etc Listwè,Souvan lenvansyonan di mo à partir di mo byen fransé ka pasé pa roun lanpren à so fòrm an laten klasik mèrematernel frèrefraternel cheveucapillaire foifidèle œiloculaire sûrsécurité siècleséculaire etc Listwè
[[À]] lépòk-a di konkèt-a di Lagol pa larmé ronmen-yan di [[Jules César]] an 52 anv.,À lépòka di konkèta di Lagol pa larmé ronmenyan di Jules César an anv,À lépòka di konkèta di Lagol pa larmé ronmenyan di Jules César an anv
"[[J.-K.]], ésèpté Lakitenn-an di lanng proto-bask, Lagol té majoritèrman péplé di tribi golwa ki té ka palé dé lanng sèltik ki sèrtennman aparanté é probabman konpréyansib.",JK ésèpté Lakitennan di lanng protobask Lagol té majoritèrman péplé di tribi golwa ki té ka palé dé lanng sèltik ki sèrtennman aparanté é probabman konpréyansib,JK ésèpté Lakitennan di lanng protobask Lagol té majoritèrman péplé di tribi golwa ki té ka palé dé lanng sèltik ki sèrtennman aparanté é probabman konpréyansib
I pa té ka ègzisté roun mé plizyò lanng golwa (i.e.,I pa té ka ègzisté roun mé plizyò lanng golwa ie,I pa té ka ègzisté roun mé plizyò lanng golwa ie
"bèlj-a, golwa tranzalpen-an, golwa sizalpen-an), ki té ki tré rarman marjé.",bèlja golwa tranzalpenan golwa sizalpenan ki té ki tré rarman marjé,bèlja golwa tranzalpenan golwa sizalpenan ki té ki tré rarman marjé
"Lanng-an dé Ronmen, laten-an, té konnèt markaj, é antan ki lanng di lotorité-a ké lanng préstij, laten vilgèr-a pròch dé golwa té piti piti adòpté pa tout moun o kour dé syèk ki té ka swiv konkèt-a di péy an 51 av.",Lanngan dé Ronmen latenan té konnèt markaj é antan ki lanng di lotoritéa ké lanng préstij laten vilgèra pròch dé golwa té piti piti adòpté pa tout moun o kour dé syèk ki té ka swiv konkèta di péy an av,Lanngan dé Ronmen latenan té konnèt markaj é antan ki lanng di lotoritéa ké lanng préstij laten vilgèra pròch dé golwa té piti piti adòpté pa tout moun o kour dé syèk ki té ka swiv konkèta di péy an av
"J.-K. Vèrsyon ronman dé Sèrman di Èstasbour di 842 sa pronmyé tègs marké an lanng d’oyl, dérivé di [[Ba]] laten é roumodlé à laswit-a di létablisman-an dé Jèrmen, prensipalman dé Fran (a di la ki vini lapélasyon-an di fransé), annan nò-a di Lagol.",JK Vèrsyon ronman dé Sèrman di Èstasbour di sa pronmyé tègs marké an lanng d ’ oyl dérivé di Ba laten é roumodlé à laswita di létablismanan dé Jèrmen prensipalman dé Fran a di la ki vini lapélasyonan di fransé annan nòa di Lagol,JK Vèrsyon ronman dé Sèrman di Èstasbour di sa pronmyé tègs marké an lanng d ’ oyl dérivé di Ba laten é roumodlé à laswita di létablismanan dé Jèrmen prensipalman dé Fran a di la ki vini lapélasyonan di fransé annan nòa di Lagol
"Pronmyé mansyon-an lègzistans-a di roun lanng ronman ka daté di 813, lò di Konsil di Tour, ki ka nonmen li lingua romana rustica, « lanng ronman ristik ».",Pronmyé mansyonan lègzistansa di roun lanng ronman ka daté di lò di Konsil di Tour ki ka nonmen li lingua romana rustica « lanng ronman ristik »,Pronmyé mansyonan lègzistansa di roun lanng ronman ka daté di lò di Konsil di Tour ki ka nonmen li lingua romana rustica « lanng ronman ristik »
"[[A]] pou antan bò'd 880 pou pronmyé tègs litérèr-a, Sékans di sen Élali, òkò ki nou pwé konsidéré ki lanng-an di sa tègs sa plis di pikar ki di fransé li-menm, fransé-a ki té roun djalèk parmi plizyò o Mwayen Laj, aplé franceis / françoys / françois alò (prounonsé progrésivman [frãntseis], [frãntsois] épi [frãswe]).",A pou antan bòd pou pronmyé tègs litérèra Sékans di sen Élali òkò ki nou pwé konsidéré ki lanngan di sa tègs sa plis di pikar ki di fransé limenm franséa ki té roun djalèk parmi plizyò o Mwayen Laj aplé franceis françoys françois alò prounonsé progrésivman frãntseis frãntsois épi frãswe,A pou antan bòd pou pronmyé tègs litérèra Sékans di sen Élali òkò ki nou pwé konsidéré ki lanngan di sa tègs sa plis di pikar ki di fransé limenm franséa ki té roun djalèk parmi plizyò o Mwayen Laj aplé franceis françoys françois alò prounonsé progrésivman frãntseis frãntsois épi frãswe
"[[Pari]] ké so réjyon sa bèrso istorik di sa franceis ki [[tré]] vit anrichi so kò pa lapò-a di nòrman, di pikar, di bourgignon ké dé ròt palé d’oyl alantou, [[pas]] pi [[Pari]] té ka pran di lenpòrtans-a asou plan politik-a, dé jan di tout péy-a té ka afliyé yé kò é ka enpòrté ké yé yé varyant lengwistik.",Pari ké so réjyon sa bèrso istorik di sa franceis ki tré vit anrichi so kò pa lapòa di nòrman di pikar di bourgignon ké dé ròt palé d ’ oyl alantou pas pi Pari té ka pran di lenpòrtansa asou plan politika dé jan di tout péya té ka afliyé yé kò é ka enpòrté ké yé yé varyant lengwistik,Pari ké so réjyon sa bèrso istorik di sa franceis ki tré vit anrichi so kò pa lapòa di nòrman di pikar di bourgignon ké dé ròt palé d ’ oyl alantou pas pi Pari té ka pran di lenpòrtansa asou plan politika dé jan di tout péya té ka afliyé yé kò é ka enpòrté ké yé yé varyant lengwistik
