text,text_clean,text_ents
"Nî laâ sï mo yeke bâa mabôko tî [[Lo]] tî Ngangü Ahön Kwê na ya finî tî mo-mvenî, na ndo sô mo yeke da, ngâ, na yâ finî tî âmbâ tî mo zo, na ndo sô âla ngâ ayeke da.",Nî laâ sï mo yeke bâa mabôko tî Lo tî Ngangü Ahön Kwê na ya finî tî momvenî na ndo sô mo yeke da ngâ na yâ finî tî âmbâ tî mo zo na ndo sô âla ngâ ayeke da,Nî laâ sï mo yeke bâa mabôko tî Lo tî Ngangü Ahön Kwê na ya finî tî momvenî na ndo sô mo yeke da ngâ na yâ finî tî âmbâ tî mo zo na ndo sô âla ngâ ayeke da
"[[Lo]] yeke na p철p철 t챤 창s챘w채 척ko 척ko kw챗, na [[Lo]] yeke ng창 na y창 [[Eglise]] t챤 [[Lo]] ; [[Lo]] yeke na 창waz챦ng채, nd챗ng챗 na nd챗ng챗, t챤 창k철dr철 척ko 척ko kw챗 na d청n챤a, na [[Lo]] yeke ng창 na 창zo s척 ayeke na li t챤 창k철dr철 척ko 척ko kw챗, t챤 m청 na 창la ngang체, ndar채, na d척nzi, t챤 bata na k철dr철 t챤 창la, t철ngana 창la gi 창y챗 s척 na mb창g챘 t챤 [[Lo]], t철ngana Joseph na s챗se t챤 [[Egypte]], Mo챦se na y창ndo, Josu챕, ajuge, David, Salomon..., zo na zo na ngoi t챤 lo.",Lo yeke na p철p철 t챤 창s챘w채 척ko 척ko kw챗 na Lo yeke ng창 na y창 Eglise t챤 Lo Lo yeke na 창waz챦ng채 nd챗ng챗 na nd챗ng챗 t챤 창k철dr철 척ko 척ko kw챗 na d청n챤a na Lo yeke ng창 na 창zo s척 ayeke na li t챤 창k철dr철 척ko 척ko kw챗 t챤 m청 na 창la ngang체 ndar채 na d척nzi t챤 bata na k철dr철 t챤 창la t철ngana 창la gi 창y챗 s척 na mb창g챘 t챤 Lo t철ngana Joseph na s챗se t챤 Egypte Mo챦se na y창ndo Josu챕 ajuge David Salomon zo na zo na ngoi t챤 lo,Lo yeke na p철p철 t챤 창s챘w채 척ko 척ko kw챗 na Lo yeke ng창 na y창 Eglise t챤 Lo Lo yeke na 창waz챦ng채 nd챗ng챗 na nd챗ng챗 t챤 창k철dr철 척ko 척ko kw챗 na d청n챤a na Lo yeke ng창 na 창zo s척 ayeke na li t챤 창k철dr철 척ko 척ko kw챗 t챤 m청 na 창la ngang체 ndar채 na d척nzi t챤 bata na k철dr철 t챤 창la t철ngana 창la gi 창y챗 s척 na mb창g챘 t챤 Lo t철ngana Joseph na s챗se t챤 Egypte Mo챦se na y창ndo Josu챕 ajuge David Salomon zo na zo na ngoi t챤 lo
"[[Lo]] gb창nzi nz철n챤 y챗 t챤 lo 척ko p챘p챘, na zo s척 ah청nda n챤 na [[Lo]] na ta창 m채b챗.",Lo gb창nzi nz철n챤 y챗 t챤 lo 척ko p챘p챘 na zo s척 ah청nda n챤 na Lo na ta창 m채b챗,Lo gb창nzi nz철n챤 y챗 t챤 lo 척ko p챘p챘 na zo s척 ah청nda n챤 na Lo na ta창 m채b챗
"T철ngas척 mb챦 h청nda mo, 챤t채 : nye la창 s챦 mo y챗 [[Lo]] t챤 m청 na mo l창s척, s챦 mo s창ra na kus창ra t챤 [[Lo]] na p철p철 t챤 창mb창 t챤 mo, nye ?",T철ngas척 mb챦 h청nda mo 챤t채 nye la창 s챦 mo y챗 Lo t챤 m청 na mo l창s척 s챦 mo s창ra na kus창ra t챤 Lo na p철p철 t챤 창mb창 t챤 mo nye,T철ngas척 mb챦 h청nda mo 챤t채 nye la창 s챦 mo y챗 Lo t챤 m청 na mo l창s척 s챦 mo s창ra na kus창ra t챤 Lo na p철p철 t챤 창mb창 t챤 mo nye
"Kûku na gbe tî Nzapä tî Jacob, l'Eternel, na mo hûnda [[Lo]] na bê-bîanî.",Kûku na gbe tî Nzapä tî Jacob lEternel na mo hûnda Lo na bêbîanî,Kûku na gbe tî Nzapä tî Jacob lEternel na mo hûnda Lo na bêbîanî
Grâce na ndoyêe tî [[Lo]] angbâ na mo !,Grâce na ndoyêe tî Lo angbâ na mo,Grâce na ndoyêe tî Lo angbâ na mo
  Bereberäti yeke gbata nî ayeke tî [[Sêse tî kömändâ-kötä tî Mambere-Kadei]] .,Bereberäti yeke gbata nî ayeke tî Sêse tî kömändâkötä tî MambereKadei,Bereberäti yeke gbata nî ayeke tî Sêse_tî_kömändâkötä_tî_MambereKadei
" <ns>0</ns>  <revision></revision>  <parentid>17802</parentid>  <timestamp>2013-03-11T10:26:03Z</timestamp>  <contributor></contributor>  <username>Legobot</username>    <minor></minor>  <comment> Migrating 1 interwiki links, now provided by on </comment>  <model>wikitext</model>  <format>text/x-wiki</format> Moscow yeke lik철d철r철 n챤 ayeke t챤 Rus챦i.",nsns revisionrevision parentidparentid timestampTZtimestamp contributorcontributor usernameLegobotusername minorminor comment Migrating interwiki links now provided by on comment modelwikitextmodel formattextxwikiformat Moscow yeke lik철d철r철 n챤 ayeke t챤 Rus챦i,nsns revisionrevision parentidparentid timestampTZtimestamp contributorcontributor usernameLegobotusername minorminor comment Migrating interwiki links now provided by on comment modelwikitextmodel formattextxwikiformat Moscow yeke lik철d철r철 n챤 ayeke t챤 Rus챦i
Pawa yeke gbata nî ayeke tî [[Sêse tî kömändâ-kötä tî Wâmo-Pendë]].,Pawa yeke gbata nî ayeke tî Sêse tî kömändâkötä tî WâmoPendë,Pawa yeke gbata nî ayeke tî Sêse_tî_kömändâkötä_tî_WâmoPendë
Mb청r체,Mb청r체,Mb청r체
Nzibo,Nzibo,Nzibo
Yombe,Yombe,Yombe
Kôyo,Kôyo,Kôyo
Kadâ,Kadâ,Kadâ
YorĂ¶-nzĂŻĂ¤,YorĂ¶nzĂŻĂ¤,YorĂ¶nzĂŻĂ¤
S챗se t챤 k철m채nd창-k철t채 t챤 Vakaga yeke s챗se t챤 k철m채nd창-k철t채 n챤 ayeke t챤 B챗afr챤ka.,S챗se t챤 k철m채nd창k철t채 t챤 Vakaga yeke s챗se t챤 k철m채nd창k철t채 n챤 ayeke t챤 B챗afr챤ka,S챗se t챤 k철m채nd창k철t채 t챤 Vakaga yeke s챗se t챤 k철m채nd창k철t채 n챤 ayeke t챤 B챗afr챤ka
Stockholm yeke tohgbata n챤 ayeke t챤 Su챕de.,Stockholm yeke tohgbata n챤 ayeke t챤 Su챕de,Stockholm yeke tohgbata n챤 ayeke t챤 Su챕de
K철dr철 t챤 Stockholm yeke k철n철ng철 t챤 agb창nzi k철dr철 t챤 Su챕de.,K철dr철 t챤 Stockholm yeke k철n철ng철 t챤 agb창nzi k철dr철 t챤 Su챕de,K철dr철 t챤 Stockholm yeke k철n철ng철 t챤 agb창nzi k철dr철 t챤 Su챕de
Tî lo likodoro Mogadiscio.,Tî lo likodoro Mogadiscio,Tî lo likodoro Mogadiscio
Tî lo likodoro Mbabane.,Tî lo likodoro Mbabane,Tî lo likodoro Mbabane
Kupu / [[Ndûrü]],Kupu Ndûrü,Kupu Ndûrü
Kpôngubü,Kpôngubü,Kpôngubü
Topi,Topi,Topi
B채ng챘r챘w채,B채ng챘r챘w채,B채ng챘r챘w채
S챗se t챤 k철m채nd창-k철t채 t챤 횜mb챘l채-P철k철 yeke s챗se t챤 k철m채nd창-k철t채 n챤 ayeke t챤 B챗afr챤ka.,S챗se t챤 k철m채nd창k철t채 t챤 횜mb챘l채P철k철 yeke s챗se t챤 k철m채nd창k철t채 n챤 ayeke t챤 B챗afr챤ka,S챗se t챤 k철m채nd창k철t채 t챤 횜mb챘l채P철k철 yeke s챗se t챤 k철m채nd창k철t채 n챤 ayeke t챤 B챗afr챤ka
Tî lo likodoro Maputo.,Tî lo likodoro Maputo,Tî lo likodoro Maputo
K체t채,K체t채,K체t채
Vilnius yeke tohgbata n챤 ayeke t챤 L챤t첫an챤채a.,Vilnius yeke tohgbata n챤 ayeke t챤 L챤t첫an챤채a,Vilnius yeke tohgbata n챤 ayeke t챤 L챤t첫an챤채a
K철dr철 t챤 Vilnius yeke k철n철ng철 t챤 agb창nzi k철dr철 t챤 L챤t첫an챤채a.,K철dr철 t챤 Vilnius yeke k철n철ng철 t챤 agb창nzi k철dr철 t챤 L챤t첫an챤채a,K철dr철 t챤 Vilnius yeke k철n철ng철 t챤 agb창nzi k철dr철 t챤 L챤t첫an챤채a
Nörvêzi yeke sêse nî ayeke tî [[Aêropa]].,Nörvêzi yeke sêse nî ayeke tî Aêropa,Nörvêzi yeke sêse nî ayeke tî Aêropa
Tî lo likodoro Oslo.,Tî lo likodoro Oslo,Tî lo likodoro Oslo
Mombülü,Mombülü,Mombülü
Tî lo likodoro Malabo.,Tî lo likodoro Malabo,Tî lo likodoro Malabo
"[[Maria Luísa]] Tisi ([[São Paulo]], 20 june 1954) est un actor brésilien.",Maria Luísa Tisi São Paulo june est un actor brésilien,Maria_Luísa Tisi São Paulo june est un actor brésilien
Nz철ng철r철,Nz철ng철r철,Nz철ng철r철
Kpazürü,Kpazürü,Kpazürü
Saint Petersburg yeke k철d철r철 n챤 ayeke t챤 Rus챦i.,Saint Petersburg yeke k철d철r철 n챤 ayeke t챤 Rus챦i,Saint Petersburg yeke k철d철r철 n챤 ayeke t챤 Rus챦i
Lembe,Lembe,Lembe
Ngbëngbë,Ngbëngbë,Ngbëngbë
Tî lo likodoro Lusaka.,Tî lo likodoro Lusaka,Tî lo likodoro Lusaka
Nz척ngb척 / M척ng청창ny챦-nza챦,Nz척ngb척 M척ng청창ny챦nza챦,Nz척ngb척 M척ng청창ny챦nza챦
Gamvara,Gamvara,Gamvara
T챤 lo likodoro Dili.,T챤 lo likodoro Dili,T챤 lo likodoro Dili
Jonava yeke tohgbata n챤 ayeke t챤 L챤t첫an챤채a.,Jonava yeke tohgbata n챤 ayeke t챤 L챤t첫an챤채a,Jonava yeke tohgbata n챤 ayeke t챤 L챤t첫an챤채a
Langandö,Langandö,Langandö
S채ng철 ayeke y창ng창 t챤 k철d철r철 t챤 B챗afr챤ka mobimba ng창 척ko t챤 창nguruy창ng창 t챤 k철d철r철 s척 as창la na kua na B챗afr챤ka.,S채ng철 ayeke y창ng창 t챤 k철d철r철 t챤 B챗afr챤ka mobimba ng창 척ko t챤 창nguruy창ng창 t챤 k철d철r철 s척 as창la na kua na B챗afr챤ka,S채ng철 ayeke y창ng창 t챤 k철d철r철 t챤 B챗afr챤ka mobimba ng창 척ko t챤 창nguruy창ng창 t챤 k철d철r철 s척 as창la na kua na B챗afr챤ka
"횂wab챗afr챤ka k청tu os챦철 k청챗 atene n챤, ng창 창wand챗 k청tu 척ko atene n챤.",횂wab챗afr챤ka k청tu os챦철 k청챗 atene n챤 ng창 창wand챗 k청tu 척ko atene n챤,횂wab챗afr챤ka k청tu os챦철 k청챗 atene n챤 ng창 창wand챗 k청tu 척ko atene n챤
"횂nzor척ko t챤 lo ayeke ot창 : S척 창wab챗afr챤ka ayeke tene s챦 agbe k철d철r철 nd챗 nd챗 ayeke z챤a y창ng창 t챤 k철d철r철 t챤 창la da, s척 창wand챗 ayeke tene n챤, ng창 na s척 창was챗nd창y창ng창 ayeke v청la n챤 na gbel챗 t챤 k철t채 da t챤 s챗nd창y창ng창 t챤 da s챗nd창g챤 t챤 Bang챤 s척 ayeke na ndemb챘 s척 척ko ndokua s척 ayeke b창a ndo na nd철 t챤 m채챦ng철 t챤 S채ng철 ng창 s척 ayeke fa s챗nd창kod챘 t챤 lo.",횂nzor척ko t챤 lo ayeke ot창 S척 창wab챗afr챤ka ayeke tene s챦 agbe k철d철r철 nd챗 nd챗 ayeke z챤a y창ng창 t챤 k철d철r철 t챤 창la da s척 창wand챗 ayeke tene n챤 ng창 na s척 창was챗nd창y창ng창 ayeke v청la n챤 na gbel챗 t챤 k철t채 da t챤 s챗nd창y창ng창 t챤 da s챗nd창g챤 t챤 Bang챤 s척 ayeke na ndemb챘 s척 척ko ndokua s척 ayeke b창a ndo na nd철 t챤 m채챦ng철 t챤 S채ng철 ng창 s척 ayeke fa s챗nd창kod챘 t챤 lo,횂nzor척ko t챤 lo ayeke ot창 S척 창wab챗afr챤ka ayeke tene s챦 agbe k철d철r철 nd챗 nd챗 ayeke z챤a y창ng창 t챤 k철d철r철 t챤 창la da s척 창wand챗 ayeke tene n챤 ng창 na s척 창was챗nd창y창ng창 ayeke v청la n챤 na gbel챗 t챤 k철t채 da t챤 s챗nd창y창ng창 t챤 da s챗nd창g챤 t챤 Bang챤 s척 ayeke na ndemb챘 s척 척ko ndokua s척 ayeke b창a ndo na nd철 t챤 m채챦ng철 t챤 S채ng철 ng창 s척 ayeke fa s챗nd창kod챘 t챤 lo
"La창 t창k창 y창ng창k철d철r철 na B챗afr챤ka, Kong철o na S창de.",La창 t창k창 y창ng창k철d철r철 na B챗afr챤ka Kong철o na S창de,La창 t창k창 y창ng창k철d철r철 na B챗afr챤ka Kong철o na S창de
Pekôdünîa na Sängö.,Pekôdünîa na Sängö,Pekôdünîa na Sängö
"G체nd창 t챤 y창ng창 t챤 s채ng철 ayeke y창ng창 t챤 d챘nd챤, s척 ayeke mb챗n챤 k챗t챗 y창ng창 t챤 ngb채nd챦.",G체nd창 t챤 y창ng창 t챤 s채ng철 ayeke y창ng창 t챤 d챘nd챤 s척 ayeke mb챗n챤 k챗t챗 y창ng창 t챤 ngb채nd챦,G체nd창 t챤 y창ng창 t챤 s채ng철 ayeke y창ng창 t챤 d챘nd챤 s척 ayeke mb챗n챤 k챗t챗 y창ng창 t챤 ngb채nd챦
횂zo angb창 t챤 tene y창ng창 t챤 d챘nd챤 n챤 na mb창g챘 t챤 Bangasu k창 as챦 na l창s척.,횂zo angb창 t챤 tene y창ng창 t챤 d챘nd챤 n챤 na mb창g챘 t챤 Bangasu k창 as챦 na l창s척,횂zo angb창 t챤 tene y창ng창 t챤 d챘nd챤 n챤 na mb창g챘 t챤 Bangasu k창 as챦 na l창s척
"Y창ng창 t챤 d챘nd챤 la창 avunga, am청 ter챗 t챤 bali 횤bang챤, as챦 na mb채li t챤 Ifondo na mbongo t챤 Bang챤.",Y창ng창 t챤 d챘nd챤 la창 avunga am청 ter챗 t챤 bali 횤bang챤 as챦 na mb채li t챤 Ifondo na mbongo t챤 Bang챤,Y창ng창 t챤 d챘nd챤 la창 avunga am청 ter챗 t챤 bali 횤bang챤 as챦 na mb채li t챤 Ifondo na mbongo t챤 Bang챤
Avunga t철ngas척 k척zon챤 na s챦ng철 t챤 창k척zo 창mbunz청 na k철d척r철 n챤 na s챗ku t챤 19 n챤.,Avunga t철ngas척 k척zon챤 na s챦ng철 t챤 창k척zo 창mbunz청 na k철d척r철 n챤 na s챗ku t챤 n챤,Avunga t철ngas척 k척zon챤 na s챦ng철 t챤 창k척zo 창mbunz청 na k철d척r철 n챤 na s챗ku t챤 n챤
"G채ng철 t챤 창mbunz청 창mven챤 la창 ap청su y창ng창 n챤 t챤 vunga h챤o m챤ngi, t챤 m청 l챗 t챤 k철d철r철 t챤 B챗afr챤ka n챤 k청챗, as챦 na Ty창de.",G채ng철 t챤 창mbunz청 창mven챤 la창 ap청su y창ng창 n챤 t챤 vunga h챤o m챤ngi t챤 m청 l챗 t챤 k철d철r철 t챤 B챗afr챤ka n챤 k청챗 as챦 na Ty창de,G채ng철 t챤 창mbunz청 창mven챤 la창 ap청su y창ng창 n챤 t챤 vunga h챤o m챤ngi t챤 m청 l챗 t챤 k철d철r철 t챤 B챗afr챤ka n챤 k청챗 as챦 na Ty창de
"횂mbunz청nzap채, 창tur청gu na 창wad챘ng철-b체z챘 la창 ayeke 창k철t채 창wav체ng채ng철-s채ng철 n챤.",횂mbunz청nzap채 창tur청gu na 창wad챘ng철b체z챘 la창 ayeke 창k철t채 창wav체ng채ng철s채ng철 n챤,횂mbunz청nzap채 창tur청gu na 창wad챘ng철b체z챘 la창 ayeke 창k철t채 창wav체ng채ng철s채ng철 n챤
Zo s척 k청챗 as챦 na l챗 t챤 gal창 wala an챤nga k챗t챗 na y창 t챤 mb챗n챤 gb채t채 ayeke manda t챤 tene s채ng철.,Zo s척 k청챗 as챦 na l챗 t챤 gal창 wala an챤nga k챗t챗 na y창 t챤 mb챗n챤 gb채t채 ayeke manda t챤 tene s채ng철,Zo s척 k청챗 as챦 na l챗 t챤 gal창 wala an챤nga k챗t챗 na y창 t챤 mb챗n챤 gb채t채 ayeke manda t챤 tene s채ng철
"Ag채 t챤 s챦 na ng청 1950, s채ng철 ag채 y창ng창 t챤 m챤ngi t챤 창zo na y창 t챤 창gb채t채 t챤 k철d철r철 n챤 k청챗 awe.",Ag채 t챤 s챦 na ng청 s채ng철 ag채 y창ng창 t챤 m챤ngi t챤 창zo na y창 t챤 창gb채t채 t챤 k철d철r철 n챤 k청챗 awe,Ag채 t챤 s챦 na ng청 s채ng철 ag채 y창ng창 t챤 m챤ngi t챤 창zo na y창 t챤 창gb채t채 t챤 k철d철r철 n챤 k청챗 awe
"Na t창ngo s척 B챗afr챤ka ag채 ndepand채a, at창a s척 s채ng철 ag채 k척zo y창ng창 t챤 B챗afr챤ka na w체ng철 t챤 창wat챘n챘ng철-n챤 k청챗, a l챤ngbi t챤 m청 fad챘 n챤 t철ngana y창ng창 t챤 kua t챤 let채a p챘pe.",Na t창ngo s척 B챗afr챤ka ag채 ndepand채a at창a s척 s채ng철 ag채 k척zo y창ng창 t챤 B챗afr챤ka na w체ng철 t챤 창wat챘n챘ng철n챤 k청챗 a l챤ngbi t챤 m청 fad챘 n챤 t철ngana y창ng창 t챤 kua t챤 let채a p챘pe,Na t창ngo s척 B챗afr챤ka ag채 ndepand채a at창a s척 s채ng철 ag채 k척zo y창ng창 t챤 B챗afr챤ka na w체ng철 t챤 창wat챘n챘ng철n챤 k청챗 a l챤ngbi t챤 m청 fad챘 n챤 t철ngana y창ng창 t챤 kua t챤 let채a p챘pe
"Mb챗n챤 kua k챗t챗 t철ngas척 s척s챦 mb챗n챤 zo as창ra na nd철 t챤 y창ng창 t챤 s채ng철 n챤 t챤tene am창i s챦 zo al챤ngbi t챤 s창ra kua t챤 let채a na n챤, ayeke da채 na t창ngo n챤 s척 p챘pe.",Mb챗n챤 kua k챗t챗 t철ngas척 s척s챦 mb챗n챤 zo as창ra na nd철 t챤 y창ng창 t챤 s채ng철 n챤 t챤tene am창i s챦 zo al챤ngbi t챤 s창ra kua t챤 let채a na n챤 ayeke da채 na t창ngo n챤 s척 p챘pe,Mb챗n챤 kua k챗t챗 t철ngas척 s척s챦 mb챗n챤 zo as창ra na nd철 t챤 y창ng창 t챤 s채ng철 n챤 t챤tene am창i s챦 zo al챤ngbi t챤 s창ra kua t챤 let채a na n챤 ayeke da채 na t창ngo n챤 s척 p챘pe
"Am청 t창ngo ngbi ngbi ngbi s챦, k챗t챗 na k챗t챗, s채ng철 aset챦, ak청ku, al철nd철, s챦 al체t챦 l창s척 na ter챗 t챤 far창nzi t철ngana y창ng창 t챤 let채a, al챤ngbi l챦ngb챦ng철 na lo na l챗 t챤 ndi창 Ngb챗rey챗 ng청 t챤 2005 fin챤 kod챘 t챤 s체ng철 s채ng철 na mbetti sas챤g챤 nd창li t챤 s척 창b청ku nd챗 nd챗 m챤ngi ayeke s챦g챤g챤 na mb챗n챤 s체ng철-s채ng철 s척 s챗g척 n챤 ayeke da채 mb챗n챤 p챘pe, wala a yeke s청 n챤 nz철n챤 k청챗 채pe.",Am청 t창ngo ngbi ngbi ngbi s챦 k챗t챗 na k챗t챗 s채ng철 aset챦 ak청ku al철nd철 s챦 al체t챦 l창s척 na ter챗 t챤 far창nzi t철ngana y창ng창 t챤 let채a al챤ngbi l챦ngb챦ng철 na lo na l챗 t챤 ndi창 Ngb챗rey챗 ng청 t챤 fin챤 kod챘 t챤 s체ng철 s채ng철 na mbetti sas챤g챤 nd창li t챤 s척 창b청ku nd챗 nd챗 m챤ngi ayeke s챦g챤g챤 na mb챗n챤 s체ng철s채ng철 s척 s챗g척 n챤 ayeke da채 mb챗n챤 p챘pe wala a yeke s청 n챤 nz철n챤 k청챗 채pe,Am청 t창ngo ngbi ngbi ngbi s챦 k챗t챗 na k챗t챗 s채ng철 aset챦 ak청ku al철nd철 s챦 al체t챦 l창s척 na ter챗 t챤 far창nzi t철ngana y창ng창 t챤 let채a al챤ngbi l챦ngb챦ng철 na lo na l챗 t챤 ndi창 Ngb챗rey챗 ng청 t챤 fin챤 kod챘 t챤 s체ng철 s채ng철 na mbetti sas챤g챤 nd창li t챤 s척 창b청ku nd챗 nd챗 m챤ngi ayeke s챦g챤g챤 na mb챗n챤 s체ng철s채ng철 s척 s챗g척 n챤 ayeke da채 mb챗n챤 p챘pe wala a yeke s청 n챤 nz철n챤 k청챗 채pe
"Na kakauka t챤 2007, B챗ndokua t챤 S챗nd창y창ng창 t챤 Das챗nd창g챤 t챤 Bang챤 ab청ngbi 창zo 40 t챤 b창a l챗g챘 t챤 t챘n챘 t챤 fin챤 s체ng철 s채ng철 s척.",Na kakauka t챤 B챗ndokua t챤 S챗nd창y창ng창 t챤 Das챗nd창g챤 t챤 Bang챤 ab청ngbi 창zo t챤 b창a l챗g챘 t챤 t챘n챘 t챤 fin챤 s체ng철 s채ng철 s척,Na kakauka t챤 B챗ndokua t챤 S챗nd창y창ng창 t챤 Das챗nd창g챤 t챤 Bang챤 ab청ngbi 창zo t챤 b창a l챗g챘 t챤 t챘n챘 t챤 fin챤 s체ng철 s채ng철 s척
"Na p철p철 t챤 창zo bal챘-us챦철 s척, 창lemb챘 t챤 창d척ngbi bal챘-척ko ayeke da채.",Na p철p철 t챤 창zo bal챘us챦철 s척 창lemb챘 t챤 창d척ngbi bal챘척ko ayeke da채,Na p철p철 t챤 창zo bal챘us챦철 s척 창lemb챘 t챤 창d척ngbi bal챘척ko ayeke da채
횂mb챗n챤 창zo m챤ngi ng창 ag채 na 챦r챦 t챤 창la wan챤.,횂mb챗n챤 창zo m챤ngi ng창 ag채 na 챦r챦 t챤 창la wan챤,횂mb챗n챤 창zo m챤ngi ng창 ag채 na 챦r챦 t챤 창la wan챤
"Na ngbonga g체mb창y채 na nd창mbo as챦 na ngbonga 청se t챤 pek척 t챤 b챗komb챦te, 창wab청ngbi n챤 ab챤ngbi l철 na nd철 t챤 t챘n챘 t챤 s체ng철 s채ng철 s척, s챦 na nd창 n챤, m챤ngi t챤 창la ah청nda t챤tene 챘 bata g챦 kod챘 t챤 s체ng철-s채ng철 t챤 let채a s척 nd챦채 t챤 1984 afa.",Na ngbonga g체mb창y채 na nd창mbo as챦 na ngbonga 청se t챤 pek척 t챤 b챗komb챦te 창wab청ngbi n챤 ab챤ngbi l철 na nd철 t챤 t챘n챘 t챤 s체ng철 s채ng철 s척 s챦 na nd창 n챤 m챤ngi t챤 창la ah청nda t챤tene 챘 bata g챦 kod챘 t챤 s체ng철s채ng철 t챤 let채a s척 nd챦채 t챤 afa,Na ngbonga g체mb창y채 na nd창mbo as챦 na ngbonga 청se t챤 pek척 t챤 b챗komb챦te 창wab청ngbi n챤 ab챤ngbi l철 na nd철 t챤 t챘n챘 t챤 s체ng철 s채ng철 s척 s챦 na nd창 n챤 m챤ngi t챤 창la ah청nda t챤tene 챘 bata g챦 kod챘 t챤 s체ng철s채ng철 t챤 let채a s척 nd챦채 t챤 afa
"Ngang청 y챗 n챤 k청챗 ayeke t챤tene a fa n챤 na 창zo k청챗, at창 na 창m척leng챗 na damb챘t챦, at창a na 창k철t채 zo na l챗g챘 t챤 f채ng철-mb챘t챦 na 창la.",Ngang청 y챗 n챤 k청챗 ayeke t챤tene a fa n챤 na 창zo k청챗 at창 na 창m척leng챗 na damb챘t챦 at창a na 창k철t채 zo na l챗g챘 t챤 f채ng철mb챘t챦 na 창la,Ngang청 y챗 n챤 k청챗 ayeke t챤tene a fa n챤 na 창zo k청챗 at창 na 창m척leng챗 na damb챘t챦 at창a na 창k철t채 zo na l챗g챘 t챤 f채ng철mb챘t챦 na 창la
Y챗 k청챗 na m채nd채ng철 n챤.,Y챗 k청챗 na m채nd채ng철 n챤,Y챗 k청챗 na m채nd채ng철 n챤
"M채nd채ng철 s체ng철-s채ng철 t챤 let채a n챤 s척 al챤ngbi t챤 kara zo p챗pe, t철ngana zo az챤a b챗 t챤 lo da채 t챤 manda n챤 b챤an챤.",M채nd채ng철 s체ng철s채ng철 t챤 let채a n챤 s척 al챤ngbi t챤 kara zo p챗pe t철ngana zo az챤a b챗 t챤 lo da채 t챤 manda n챤 b챤an챤,M채nd채ng철 s체ng철s채ng철 t챤 let채a n챤 s척 al챤ngbi t챤 kara zo p챗pe t철ngana zo az챤a b챗 t챤 lo da채 t챤 manda n챤 b챤an챤
"Na pek척 t챤 b청ngbi s척, d척ngbi 척ko 척ko ayeke s창ra ngang체 t챤 s청 창mb챘t챦 t챤 lo k청챗 na s챗g척 n챤 t철ngana s척 nd챦채 t챤 1984 afa.",Na pek척 t챤 b청ngbi s척 d척ngbi 척ko 척ko ayeke s창ra ngang체 t챤 s청 창mb챘t챦 t챤 lo k청챗 na s챗g척 n챤 t철ngana s척 nd챦채 t챤 afa,Na pek척 t챤 b청ngbi s척 d척ngbi 척ko 척ko ayeke s창ra ngang체 t챤 s청 창mb챘t챦 t챤 lo k청챗 na s챗g척 n챤 t철ngana s척 nd챦채 t챤 afa
"Ng창 na mb창g챘, 창was챗nd창yang창 ayeke gi l챗g챘 k청챗 t챤 s챦g챤 na 창mb챗n챤 y챗kua t챤 m청 mab척ko na 창was체ng철 s채ng철, 창y챗kua t철ngana bakar챤 t챤 s채ng철, b청ku t챤 manda s체ng철-s채ng철, wala kp챘likua t챤 l척nzi s체ng철-s채ng철 n챤.",Ng창 na mb창g챘 창was챗nd창yang창 ayeke gi l챗g챘 k청챗 t챤 s챦g챤 na 창mb챗n챤 y챗kua t챤 m청 mab척ko na 창was체ng철 s채ng철 창y챗kua t철ngana bakar챤 t챤 s채ng철 b청ku t챤 manda s체ng철s채ng철 wala kp챘likua t챤 l척nzi s체ng철s채ng철 n챤,Ng창 na mb창g챘 창was챗nd창yang창 ayeke gi l챗g챘 k청챗 t챤 s챦g챤 na 창mb챗n챤 y챗kua t챤 m청 mab척ko na 창was체ng철 s채ng철 창y챗kua t철ngana bakar챤 t챤 s채ng철 b청ku t챤 manda s체ng철s채ng철 wala kp챘likua t챤 l척nzi s체ng철s채ng철 n챤
Na nd철 t챤 창nz철n챤 kunib챗 s척 la창 창kua t챤 Kere M챗z채 s척 ak철 nd창 n챤.,Na nd철 t챤 창nz철n챤 kunib챗 s척 la창 창kua t챤 Kere M챗z채 s척 ak철 nd창 n챤,Na nd철 t챤 창nz철n챤 kunib챗 s척 la창 창kua t챤 Kere M챗z채 s척 ak철 nd창 n챤
S채ng철 ayeke m창i l챗g챘척ko na g챤g챤 t챤 fad챘s척.,S채ng철 ayeke m창i l챗g챘척ko na g챤g챤 t챤 fad챘s척,S채ng철 ayeke m창i l챗g챘척ko na g챤g챤 t챤 fad챘s척
Ayeke fa mb챘t챦 na n챤 na 창k철t채 zo.,Ayeke fa mb챘t챦 na n챤 na 창k철t채 zo,Ayeke fa mb챘t챦 na n챤 na 창k철t채 zo
Atara t챤 fa mb챘t챦 na n챤 na y창 t챤 창damb챘t챦 na 창m척leng챗 awe.,Atara t챤 fa mb챘t챦 na n챤 na y창 t챤 창damb챘t챦 na 창m척leng챗 awe,Atara t챤 fa mb챘t챦 na n챤 na y창 t챤 창damb챘t챦 na 창m척leng챗 awe
