text,text_preprocessed,LEN,label
"[[Azi]] ka konté plizyò rélijyon majèr é pou laplipar orijinèr di [[Azi]] é dispersé asou tout kontinan : animism, bouddism, kristyanism, konfisyanism, hindouism, sikhism, jayinism, islam, judayism, shintoyism, taoyism, zoroastrism, bahayism é yézidism.",Azi ka konté plizyò rélijyon majèr é pou laplipar orijinèr di Azi é dispersé asou tout kontinan animism bouddism kristyanism konfisyanism hindouism sikhism jayinism islam judayism shintoyism taoyism zoroastrism bahayism é yézidism,32,3
"Kontinan-an sa [[tré]] rich an rousours natirèl, tèl ki chis, danbwa, poson, dilo, gaz natirèl, kwiv ké lajan.",Kontinanan sa tré rich an rousours natirèl tèl ki chis danbwa poson dilo gaz natirèl kwiv ké lajan,18,58
Lazi-a sa dézyenm kontinan pli rich di monn pa PIB nominal aprè [[Léròp]] é pronmyé an PPA.,Lazia sa dézyenm kontinan pli rich di monn pa PIB nominal aprè Léròp é pronmyé an PPA,17,158
"Pli gran lékonnomi di Lazi sa [[Lachin]], [[Japon]], [[End]], [[Koré di Sid]] ké [[Endonézi]].",Pli gran lékonnomi di Lazi sa Lachin Japon End Koré di Sid ké Endonézi,14,306
"Òrbitò-a, ki ka konstitchwé éléman-an ki pli konplèks, té konstrwi à senk lègzanplè, don Dé, Challenger é [[Columbia]], té détrwi, ka antréné pèrt-a di yé lékipaj.",Òrbitòa ki ka konstitchwé élémanan ki pli konplèks té konstrwi à senk lègzanplè don Dé Challenger é Columbia té détrwi ka antréné pèrta di yé lékipaj,26,188
"Li té dévlopé o koumansman di xxe syèk pa roun dizenn di fizisyen éropéyen, afen di rézoud diféran problenm ki fizik klasik té ka échwé pou èspliké, kou réyonnman-an di kò nwè, léfè [[foto]]-élèktrik-a, oben ègzistans-a dé rè èspèktral.",Li té dévlopé o koumansman di xxe syèk pa roun dizenn di fizisyen éropéyen afen di rézoud diféran problenm ki fizik klasik té ka échwé pou èspliké kou réyonnmanan di kò nwè léfè fotoélèktrika oben ègzistansa dé rè èspèktral,39,323
"O kour di sa dévlopman, mékanik kantik-a ka révélé so kò [[trè]] fékonn an rézilta é an aplikasyon divèrs.",O kour di sa dévlopman mékanik kantika ka révélé so kò trè fékonn an rézilta é an aplikasyon divèrs,19,82
"An sa sans, lapè-a ant nasyon sa lòbjèktif-a di nonbré Wonm ké òrganizasyon kou [[ONU]]-a ki ka òvré pou lapè-a.",An sa sans lapèa ant nasyon sa lòbjèktifa di nonbré Wonm ké òrganizasyon kou ONUa ki ka òvré pou lapèa,20,114
"[[Omèr]] (an grek ansyen [[Ὅμηρος]] / [[Hómêros]], « otaj » ou « [[sala]] ki oblijé di swiv » ) sa répité pour té oun aèd (powèt) di finisman di VIIIe syèk av.",Omèr sa répité pour té oun aèd di finisman di VIIIe syèk av,13,183
[[J.-K. Li]] té senpman sirnomé « Powèt-a » (ὁ Ποιητής / ho Poiêtếs) pa sé Ansyen.,JK_Li té senpman sirnomé « Powèta » pa sé Ansyen,10,296
"I òkò difisil jodla di établir ké sèrtitid si [[Omèr]] té oun endividi istorik ou roun idantité konstrwit, é si li sa byen lotò di dé sélèb épopé ki sa o fondman di litératir oksidantal.",I òkò difisil jodla di établir ké sèrtitid si Omèr té oun endividi istorik ou roun idantité konstrwit é si li sa byen lotò di dé sélèb épopé ki sa o fondman di litératir oksidantal,35,44
"Soupannan plizyò vil iyonyenn (Chios, [[Smyrne]], Cymé ou òkò Colophon) tŕ ka dispité orijin di aède é tradisyon té ka endividwalisé an répétan ki [[Omèr]] té avèg.",Soupannan plizyò vil iyonyenn tŕ ka dispité orijin di aède é tradisyon té ka endividwalisé an répétan ki Omèr té avèg,21,32
[[Laplas]] di [[Omèr]] annan litératir grek sa toutafè majò pwis ki li ka rouprézanté li sèl janr épik andan sa péryod : Iliade é [[Odyssée]] li sa atribwé dè VIe syèk av.,Laplas di Omèr annan litératir grek sa toutafè majò pwis ki li ka rouprézanté li sèl janr épik andan sa péryod Iliade é Odyssée li sa atribwé dè VIe syèk av,31,44
"[[J.-K.]] é davantaj òkò o moman di fiksasyon di teks, o VIe syèk av.",JK é davantaj òkò o moman di fiksasyon di teks o VIe syèk av,14,298
[[J.-K.]] : li sa asosyé à anplwa di ègzamèt daktilik.,JK li sa asosyé à anplwa di ègzamèt daktilik,9,200
"[[Igor Fiodorovitch Stravinsky]] (an ris : [[Игорь Фёдорович Стравинский]]), né lou 17 jen 1882 à [[Oranienbaum]] an [[Risi]] é mò lou 6 avril 1971 à [[New York]] o [[Étazini]], sa roun konpozitò, chef di lòrkès é pyanis ris (natiralizé fransè an 1934, épi amériken an 1945) di lamizik modern, konsidéré kou roun di sé konpozitò sé pli enfliyan di XXe syèk.",Igor_Fiodorovitch_Stravinsky né lou jen à Oranienbaum an Risi é mò lou avril à New York o Étazini sa roun konpozitò chef di lòrkès é pyanis ris di lamizik modern konsidéré kou roun di sé konpozitò sé pli enfliyan di XXe syèk,41,44
"[[Soulon]] Définisyon-yan di psédo-[[Platon]], oun bondjé sa roun « vivan immòrtèl, ki ka sifi so kò à li-menm pou atenn o bònò ; réyalité étèrnèl, koz di byen ».",Soulon Définisyonyan di psédoPlaton oun bondjé sa roun « vivan immòrtèl ki ka sifi so kò à limenm pou atenn o bònò réyalité étèrnèl koz di byen »,28,91
"Li ka aparèt pou pronmyé fwè-a an 1720 annan Pantheisticon-an di John Toland, oben pli bònò koté [[Joseph Raphson]], an 1697 lò i ka opozé pantéyis o até é o matéryalis é ka défini yé kou dé pansò ki ka afirmé ki i ka ègzisté oun sèl sibstans ki sa matéryèl é entélijant é ki kréyé tout bagaj di so pròp sibstans.",Li ka aparèt pou pronmyé fwèa an annan Pantheisticonan di John Toland oben pli bònò koté Joseph_Raphson an lò i ka opozé pantéyis o até é o matéryalis é ka défini yé kou dé pansò ki ka afirmé ki i ka ègzisté oun sèl sibstans ki sa matéryèl é entélijant é ki kréyé tout bagaj di so pròp sibstans,59,270
"Sengapou, an fòrm lonng Répiblik di Sengapou (an [[annglé]] Singapore é Republic of Singapore, an mandaren Xīnjiāpō, 新加坡 é Xīnjiāpō Gònghéguó, 新加坡共和国, an malè Singapura é Republik Singapura, an tamoul Ciṅkappūr, சிங்கப்பூர் é Ciŋkappūr Kudiyarasu, சிங்கப்பூர் குடியரசு), sa roun sité-Léta di [[Lazi]] di Sid-Lès.",Sengapou an fòrm lonng Répiblik di Sengapou sa roun sitéLéta di Lazi di SidLès,14,316
"Yé sa prensipal rèsponsab di mentchen é di évolisyon-an di pòstir-a, di lokomosyon-an, ensi ki di mouvman dé lòrgann entèrn, [[tèl]] ki kontraksyon-an di tchò ké sirkilasyon-an dé aliman annan sistenm dijèstif-a pa péristaltism.",Yé sa prensipal rèsponsab di mentchen é di évolisyonan di pòstira di lokomosyonan ensi ki di mouvman dé lòrgann entèrn tèl ki kontraksyonan di tchò ké sirkilasyonan dé aliman annan sistenm dijèstifa pa péristaltism,34,240
"Li pouvé fika dékri, annan [[trè]] grann majorité-a dé ka, kou roun matchè kristalizé ki karaktérizé pa so konpozisyon chimik é ajansman-an di so atom-yan soulon roun péryodisité é roun simétri présiz ki ka rouflété so kò annan sistenm kristalen é group-a di lèspas di minéral.",Li pouvé fika dékri annan trè grann majoritéa dé ka kou roun matchè kristalizé ki karaktérizé pa so konpozisyon chimik é ajansmanan di so atomyan soulon roun péryodisité é roun simétri présiz ki ka rouflété so kò annan sistenm kristalen é groupa di lèspas di minéral,46,108
"[[Pa]] èsépsyon istorik à léta [[solid]]-a, mèrkir-a, likid à tanpératir anbyant (li pa ka fòrmé roun kristal ki anba di −39 °C), sa osi konsidéré kou roun minéral di katégori-a dé éléman natif.",Pa èsépsyon istorik à léta solida mèrkira likid à tanpératir anbyant sa osi konsidéré kou roun minéral di katégoria dé éléman natif,22,270
[[Sinéma]] sa roun lar di spèktak.,Sinéma sa roun lar di spèktak,6,12
"Fòrm-an di roun lòbjè sitchwé annan roun lèspas sa roun dèskripsyon jéyométrik di [[parti]]-a di sa lèspas ki tchipé pa lòbjè-a, tèl ki détèrminé pa so frontchèr ègstèrn — abstraksyon fèt di anplasman-an ké oryantasyon-an annan lèspas-a, tay-a ké ròt propriyété kou koulò-a, kontni-a ké yé matéryèl konstititif.",Fòrman di roun lòbjè sitchwé annan roun lèspas sa roun dèskripsyon jéyométrik di partia di sa lèspas ki tchipé pa lòbjèa tèl ki détèrminé pa so frontchèr ègstèrn — abstraksyon fèt di anplasmanan ké oryantasyonan annan lèspasa taya ké ròt propriyété kou koulòa kontnia ké yé matéryèl konstititif,48,337
"An chimi, oun konpozé chimik sa roun sibstans chimik pir (konpozé molékilèr, asanblaj yonik, konpozé entèrmétalik, konplèks) konpozé [[d’atom]] di Dé oben plis éléman chimik diféran.",An chimi oun konpozé chimik sa roun sibstans chimik pir konpozé d ’ atom di Dé oben plis éléman chimik diféran,21,313
Yé sa klasé an trwa grann [[katégori]] :,Yé sa klasé an trwa grann katégori,7,13
[[Ròm antik]]-a sa an mèm tan vil di [[Ròm]] é Léta ki li ka fondé annan Antikité-a.,Ròm_antika sa an mèm tan vil di Ròm é Léta ki li ka fondé annan Antikitéa,16,14
Lidé di [[Ròm antik]] sa enséparab di kiltir latin-a.,Lidé di Ròm_antik sa enséparab di kiltir latina,8,71
[[So]] dominasyon té lésé dé emportant tras arkéolojik é dé nombré témwagnaj litérèr.,So dominasyon té lésé dé emportant tras arkéolojik é dé nombré témwagnaj litérèr,13,15
"[[Dominik]], an anglè [[Dominica]], sa roun péyi é [[lil]] di archipel di [[Karayib]].",Dominik an anglè Dominica sa roun péyi é lil di archipel di Karayib,13,127
[[So]] non prékolonbyen sa Wai'tu kubuliqui ki ka signifyé « [[So]] kò sa gran ».,So non prékolonbyen sa Waitu kubuliqui ki ka signifyé « So kò sa gran »,15,199
"Sa [[chan]] di konésans ka alé di konsèpsyon-an di roun prodjwi mékanik o résiklaj di sa dannyé an pasan pa fabrikasyon-an, mentnans-a, etc.",Sa chan di konésans ka alé di konsèpsyonan di roun prodjwi mékanik o résiklaj di sa dannyé an pasan pa fabrikasyonan mentnansa etc,23,240
"Annan [[listwè]], li sa ansanm di sé événman o kour dikèl serten group (kou dé klas sosyal) ka sasé a modifyé organizasyon di sosyété an fonksyon di yé idéal : répartisyon di sé richès é di pouvwar politik, progrè sosyal.",Annan listwè li sa ansanm di sé événman o kour dikèl serten group ka sasé a modifyé organizasyon di sosyété an fonksyon di yé idéal répartisyon di sé richès é di pouvwar politik progrè sosyal,35,156
"Pwen-an, soulon [[Éklid]], sa sa ki pa gen pyès [[parti]].",Pwenan soulon Éklid sa sa ki pa gen pyès parti,10,172
[[So]] sèl karaktéristik sa so pozisyon.,So sèl karaktéristik sa so pozisyon,6,16
"Pou dé èspozan réyèl, konplèks oben matrisyèl, définisyon-an ka pasé an jénéral pa itilizasyon-an di fonksyon èksponansyèl-[[a, à]] kondisyon ki baz-a ka admèt oun logaritm.",Pou dé èspozan réyèl konplèks oben matrisyèl définisyonan ka pasé an jénéral pa itilizasyonan di fonksyon èksponansyèla_à kondisyon ki baza ka admèt oun logaritm,24,156
"Séparasyon dé [[Légliz]] di Oryan é di Ògsidan, égalman aplé Gran Schism di Oryan pa [[katolik]]-ya, « Schism di [[Rom]] » pa [[òrtodòks]]-ya, épi « schism di 1054 » pa istoryen-yan, sa élwagnman progrésif épi riptir-a ant [[Légliz]]-ya ki té, anba enpilsyon-an di [[Anprò]] [[Justinien]] (527-565), konstitchwé an « Pantarchi » annan Anpir romen médjéval ké so Léta siksésò.",Séparasyon dé Légliz di Oryan é di Ògsidan égalman aplé Gran Schism di Oryan pa katolikya « Schism di Rom » pa òrtodòksya épi « schism di » pa istoryenyan sa élwagnman progrésif épi riptira ant Léglizya ki té anba enpilsyonan di Anprò Justinien konstitchwé an « Pantarchi » annan Anpir romen médjéval ké so Léta siksésò,57,329
Grann kérèl kristolojik-ya té jà koumansé à élwagné [[Légliz]] di [[Rom]] ké [[Légliz]] di Oryan byen anvan riptir-a.,Grann kérèl kristolojikya té jà koumansé à élwagné Légliz di Rom ké Légliz di Oryan byen anvan riptira,18,296
Oun kalandriyé sa roun sistenm di roupéraj dé [[dat]] an fonksyon di [[tan]].,Oun kalandriyé sa roun sistenm di roupéraj dé dat an fonksyon di tan,13,111
Kalandriyé-a ki itilizé jòdla annan majò [[parti]]-a di monn-an sa kalandriyé grégoryen-an.,Kalandriyéa ki itilizé jòdla annan majò partia di monnan sa kalandriyé grégoryenan,12,40
"William Shakespeare, batizé lou 26 avril 1564 koté Stratford-upon-Avon é mouri lou 3 mè (23 avril) 1616 annan menm vil-a, li konsidéré kou roun dé pli gran powèt, dramatirj é [[markè-palò]] di lakiltir anglèz-a.",William Shakespeare batizé lou avril koté StratforduponAvon é mouri lou mè annan menm vila li konsidéré kou roun dé pli gran powèt dramatirj é markèpalò di lakiltir anglèza,28,44
"Figir éminant di lakiltir òksidantal-a, [[Shakespeare]] ka kontinwé di enfliyansé artis-ya di jòdla.",Figir éminant di lakiltir òksidantala Shakespeare ka kontinwé di enfliyansé artisya di jòdla,13,194
"Li sa amòrfwazé annan roun gran nonm di lanng é, soulon Endèks-a Translationum, ké roun total di 4 281 amòrfwazaj, i ka vini o trwazyèm ran dé otò pi amòrfwazé-ya aprè [[Agatha Christie]] ké [[Jules Verne]].",Li sa amòrfwazé annan roun gran nonm di lanng é soulon Endèksa Translationum ké roun total di amòrfwazaj i ka vini o trwazyèm ran dé otò pi amòrfwazéya aprè Agatha_Christie ké Jules Verne,33,192
[[So]] pyès sa régilyèrman jwé toupatou annan monn-an.,So pyès sa régilyèrman jwé toupatou annan monnan,8,121
[[Shakespeare]] sa roun dé rar dramatirj ki pratiké osi byen komédi-a ki trajédi-a.,Shakespeare sa roun dé rar dramatirj ki pratiké osi byen komédia ki trajédia,13,183
"[[Shakespeare]] té ka marké trant-sèt òv dramatik, ant lannen-yan 1580 é 1613.",Shakespeare té ka marké trantsèt òv dramatik ant lannenyan é,10,24
[[Mè]] kronoloji ègzak-a di so pyès sa òkò diskité.,Mè kronoloji ègzaka di so pyès sa òkò diskité,9,180
"Nou ka mizouré enfliyans-a di [[Shakespeare]] asou kiltir anglo-saksonn-an an òbsèrvan nonbréz référans-ya ki li sa fèt, ki sa fika atravè dé sitasyon, dé tit d’òv oben inonbrab adaptasyon-yan di so òv.",Nou ka mizouré enfliyansa di Shakespeare asou kiltir anglosaksonnan an òbsèrvan nonbréz référansya ki li sa fèt ki sa fika atravè dé sitasyon dé tit d ’ òv oben inonbrab adaptasyonyan di so òv,34,325
"Anglé-a sa dayò kouraman dézigné pa périfraz-a lanng-an di [[Shakespeare]], tèlman sa otò marké lanng-an di so péyi an envantan di nonbré tèrm ké ésprésyon.",Angléa sa dayò kouraman dézigné pa périfraza lanngan di Shakespeare tèlman sa otò marké lanngan di so péyi an envantan di nonbré tèrm ké ésprésyon,25,42
"Oun montangn sa roun fòrm topografik di rélyèf pozitif, à sirfas-a di planèt télirik, é ka fè [[parti]] di roun ansanm — oun chenn di montangn — oben ka fòrmé oun rélyèf izolé.",Oun montangn sa roun fòrm topografik di rélyèf pozitif à sirfasa di planèt télirik é ka fè parti di roun ansanm — oun chenn di montangn — oben ka fòrmé oun rélyèf izolé,33,78
"Li sa karaktérizé pa so altitid é, pli jénéralman, pa so [[rotò]] rélativ.",Li sa karaktérizé pa so altitid é pli jénéralman pa so rotò rélativ,13,187
"Pannan sa péryòd, Éropéyen-yan ka livré yé kò à roun lèsplorasyon entansiv di [[Latè]], yé ka kartografyé plannèt-a é ka établi dé kontak dirèk ké [[Lafrik]], [[Lanmérik]], [[Lazi]] é [[Loséyanni]].",Pannan sa péryòd Éropéyenyan ka livré yé kò à roun lèsplorasyon entansiv di Latè yé ka kartografyé plannèta é ka établi dé kontak dirèk ké Lafrik Lanmérik Lazi é Loséyanni,30,325
"Jeanne d'Arc, né bò'd 1412 atè Domrémy, vilaj di douché di Bar (atchwèlman annan départman-an dé Vosges an Lorraine), é mouri asou bûcher 30 mè 1431 atè Rouen, kapital di douché di Normandi alò posésyon di rwayom d'Anglétèr, sa roun éroyin di listwè-a di [[Lafrans]], chèf di lagèr ké sent [[Légliz katolik]]-a, sirnonmen dipi xvie syèk « la Pucelle d'Orléans » ké, dipi xixe syèk, « mè di nasyon franséz-a ».",Jeanne dArc né bòd atè Domrémy vilaj di douché di Bar é mouri asou bûcher mè atè Rouen kapital di douché di Normandi alò posésyon di rwayom dAnglétèr sa roun éroyin di listwèa di Lafrans chèf di lagèr ké sent Légliz katolika sirnonmen dipi xvie syèk « la Pucelle dOrléans » ké dipi xixe syèk « mè di nasyon franséza »,61,78
Rékirans di lapès-a annan [[Léròp]].,Rékirans di lapèsa annan Léròp,5,17
"[[Anglétèr]]-a ka pédi 22,7 % di so popilasyon.",Anglétèra ka pédi di so popilasyon,6,166
"[[Alan Mathison Turing]], né 23 jen 1912 atè [[Lonn]] é mouri 7 jen 1954 atè [[Wilmslow]], sa roun matématisyen ké kriptològ britannik, lotò di travay ki ka fondé syantifikman enfòrmatik-a.",Alan_Mathison_Turing né jen atè Lonn é mouri jen atè Wilmslow sa roun matématisyen ké kriptològ britannik lotò di travay ki ka fondé syantifikman enfòrmatika,24,192
"Pour rézoud problenm fondamantal-a di désidabilité-a an aritmétik, li ka prézanté an 1936 oun éspéryans di pansé ki nou ké nonmen answit machin di [[Turing]] é dé konsèp di progranmasyon é di progranm, ki ké pran tout yé sans ké difizyon-an dé òrdinatò, annan mwatché di xxe syèk.",Pour rézoud problenm fondamantala di désidabilitéa an aritmétik li ka prézanté an oun éspéryans di pansé ki nou ké nonmen answit machin di Turing é dé konsèp di progranmasyon é di progranm ki ké pran tout yé sans ké difizyonan dé òrdinatò annan mwatché di xxe syèk,47,105
